chain_id,thread_id,user_a,user_b,i_idx,j_idx,lag,id_x,id_y,user_x,user_y,pair_type,tokens_x,tokens_y,H,H_per_token,sigma,model,max_tokens
265,1120,236,579,1,5,4,1122,1698,579,579,intrapersonal,239,113,65.485725,0.273999,0.3,bert-base-uncased,256
265,1120,236,579,1,6,5,1122,1724,579,236,interpersonal,239,110,72.096046,0.301657,0.3,bert-base-uncased,256
265,1120,236,579,2,3,1,1185,1201,236,579,interpersonal,254,94,75.022949,0.295366,0.3,bert-base-uncased,256
265,1120,236,579,2,4,2,1185,1476,236,236,intrapersonal,254,121,67.688629,0.266491,0.3,bert-base-uncased,256
265,1120,236,579,2,5,3,1185,1698,236,579,interpersonal,254,113,73.368790,0.288854,0.3,bert-base-uncased,256
265,1120,236,579,2,6,4,1185,1724,236,236,intrapersonal,254,110,71.023521,0.279620,0.3,bert-base-uncased,256
265,1120,236,579,3,4,1,1201,1476,579,236,interpersonal,94,121,24.695534,0.262718,0.3,bert-base-uncased,256
265,1120,236,579,3,5,2,1201,1698,579,579,intrapersonal,94,113,23.716270,0.252301,0.3,bert-base-uncased,256
265,1120,236,579,3,6,3,1201,1724,579,236,interpersonal,94,110,27.088226,0.288173,0.3,bert-base-uncased,256
265,1120,236,579,4,5,1,1476,1698,236,579,interpersonal,121,113,30.306477,0.250467,0.3,bert-base-uncased,256
265,1120,236,579,4,6,2,1476,1724,236,236,intrapersonal,121,110,30.617374,0.253036,0.3,bert-base-uncased,256
265,1120,236,579,5,6,1,1698,1724,579,236,interpersonal,113,110,31.982418,0.283030,0.3,bert-base-uncased,256
266,1120,236,579,0,1,1,1120,1122,236,579,interpersonal,254,239,66.533051,0.261941,0.3,bert-base-uncased,256
266,1120,236,579,0,2,2,1120,1185,236,236,intrapersonal,254,254,66.775589,0.262896,0.3,bert-base-uncased,256
266,1120,236,579,0,3,3,1120,1200,236,579,interpersonal,254,82,74.459457,0.293147,0.3,bert-base-uncased,256
266,1120,236,579,0,4,4,1120,1478,236,236,intrapersonal,254,181,71.509430,0.281533,0.3,bert-base-uncased,256
266,1120,236,579,0,5,5,1120,1699,236,579,interpersonal,254,78,74.611580,0.293746,0.3,bert-base-uncased,256
266,1120,236,579,0,6,6,1120,1725,236,236,intrapersonal,254,113,74.306580,0.292546,0.3,bert-base-uncased,256
266,1120,236,579,1,2,1,1122,1185,579,236,interpersonal,239,254,61.174259,0.255959,0.3,bert-base-uncased,256
266,1120,236,579,1,3,2,1122,1200,579,579,intrapersonal,239,82,65.384865,0.273577,0.3,bert-base-uncased,256
266,1120,236,579,1,4,3,1122,1478,579,236,interpersonal,239,181,65.897812,0.275723,0.3,bert-base-uncased,256
266,1120,236,579,1,5,4,1122,1699,579,579,intrapersonal,239,78,68.536835,0.286765,0.3,bert-base-uncased,256
266,1120,236,579,1,6,5,1122,1725,579,236,interpersonal,239,113,71.429901,0.298870,0.3,bert-base-uncased,256
266,1120,236,579,2,3,1,1185,1200,236,579,interpersonal,254,82,73.371292,0.288863,0.3,bert-base-uncased,256
266,1120,236,579,2,4,2,1185,1478,236,236,intrapersonal,254,181,67.754890,0.266752,0.3,bert-base-uncased,256
266,1120,236,579,2,5,3,1185,1699,236,579,interpersonal,254,78,75.894310,0.298796,0.3,bert-base-uncased,256
266,1120,236,579,2,6,4,1185,1725,236,236,intrapersonal,254,113,74.899269,0.294879,0.3,bert-base-uncased,256
266,1120,236,579,3,4,1,1200,1478,579,236,interpersonal,82,181,22.406742,0.273253,0.3,bert-base-uncased,256
266,1120,236,579,3,5,2,1200,1699,579,579,intrapersonal,82,78,16.838821,0.205351,0.3,bert-base-uncased,256
266,1120,236,579,3,6,3,1200,1725,579,236,interpersonal,82,113,24.122065,0.294172,0.3,bert-base-uncased,256
266,1120,236,579,4,5,1,1478,1699,236,579,interpersonal,181,78,53.793159,0.297200,0.3,bert-base-uncased,256
266,1120,236,579,4,6,2,1478,1725,236,236,intrapersonal,181,113,48.533760,0.268142,0.3,bert-base-uncased,256
266,1120,236,579,5,6,1,1699,1725,579,236,interpersonal,78,113,23.358765,0.299471,0.3,bert-base-uncased,256
267,1139,810,657,0,1,1,1139,1143,810,657,interpersonal,254,254,66.071327,0.260123,0.3,bert-base-uncased,256
267,1139,810,657,0,2,2,1139,1220,810,810,intrapersonal,254,204,71.257874,0.280543,0.3,bert-base-uncased,256
267,1139,810,657,1,2,1,1143,1220,657,810,interpersonal,254,204,65.385994,0.257425,0.3,bert-base-uncased,256
268,1169,375,123,0,1,1,1169,1172,375,123,interpersonal,254,254,71.286392,0.280655,0.3,bert-base-uncased,256
268,1169,375,123,0,2,2,1169,1396,375,375,intrapersonal,254,78,77.375267,0.304627,0.3,bert-base-uncased,256
268,1169,375,123,1,2,1,1172,1396,123,375,interpersonal,254,78,76.835266,0.302501,0.3,bert-base-uncased,256
269,1169,375,480,0,1,1,1396,1577,375,480,interpersonal,78,131,17.088612,0.219085,0.3,bert-base-uncased,256
269,1169,375,480,0,2,2,1396,1635,375,375,intrapersonal,78,53,23.537350,0.301761,0.3,bert-base-uncased,256
269,1169,375,480,1,2,1,1577,1635,480,375,interpersonal,131,53,37.270584,0.284508,0.3,bert-base-uncased,256
270,1175,163,109,0,1,1,1175,1177,163,109,interpersonal,254,254,63.426685,0.249711,0.3,bert-base-uncased,256
270,1175,163,109,0,2,2,1175,1336,163,163,intrapersonal,254,254,69.974991,0.275492,0.3,bert-base-uncased,256
270,1175,163,109,1,2,1,1177,1336,109,163,interpersonal,254,254,57.209431,0.225234,0.3,bert-base-uncased,256
271,1175,163,871,0,1,1,1336,1338,163,871,interpersonal,254,225,58.906109,0.231914,0.3,bert-base-uncased,256
271,1175,163,871,0,2,2,1336,1604,163,163,intrapersonal,254,134,60.623489,0.238675,0.3,bert-base-uncased,256
271,1175,163,871,1,2,1,1338,1604,871,163,interpersonal,225,134,54.607681,0.242701,0.3,bert-base-uncased,256
272,1175,163,109,0,1,1,1175,1177,163,109,interpersonal,254,254,63.426685,0.249711,0.3,bert-base-uncased,256
272,1175,163,109,0,2,2,1175,1336,163,163,intrapersonal,254,254,69.974991,0.275492,0.3,bert-base-uncased,256
272,1175,163,109,1,2,1,1177,1336,109,163,interpersonal,254,254,57.209431,0.225234,0.3,bert-base-uncased,256
273,1406,1174,227,0,1,1,1409,1413,1174,227,interpersonal,175,89,51.102413,0.292014,0.3,bert-base-uncased,256
273,1406,1174,227,0,2,2,1409,1415,1174,1174,intrapersonal,175,90,52.041000,0.297377,0.3,bert-base-uncased,256
273,1406,1174,227,0,3,3,1409,1527,1174,227,interpersonal,175,105,53.237343,0.304213,0.3,bert-base-uncased,256
273,1406,1174,227,1,2,1,1413,1415,227,1174,interpersonal,89,90,23.988375,0.269532,0.3,bert-base-uncased,256
273,1406,1174,227,1,3,2,1413,1527,227,227,intrapersonal,89,105,24.117624,0.270985,0.3,bert-base-uncased,256
273,1406,1174,227,2,3,1,1415,1527,1174,227,interpersonal,90,105,24.681463,0.274238,0.3,bert-base-uncased,256
274,1406,1174,227,0,1,1,1409,1413,1174,227,interpersonal,175,89,51.102413,0.292014,0.3,bert-base-uncased,256
274,1406,1174,227,0,2,2,1409,1415,1174,1174,intrapersonal,175,90,52.041000,0.297377,0.3,bert-base-uncased,256
274,1406,1174,227,0,3,3,1409,1527,1174,227,interpersonal,175,105,53.237343,0.304213,0.3,bert-base-uncased,256
274,1406,1174,227,1,2,1,1413,1415,227,1174,interpersonal,89,90,23.988375,0.269532,0.3,bert-base-uncased,256
274,1406,1174,227,1,3,2,1413,1527,227,227,intrapersonal,89,105,24.117624,0.270985,0.3,bert-base-uncased,256
274,1406,1174,227,2,3,1,1415,1527,1174,227,interpersonal,90,105,24.681463,0.274238,0.3,bert-base-uncased,256
275,1483,481,650,0,1,1,1489,1492,481,650,interpersonal,73,75,20.754435,0.284307,0.3,bert-base-uncased,256
275,1483,481,650,0,2,2,1489,1609,481,481,intrapersonal,73,66,21.369986,0.292740,0.3,bert-base-uncased,256
275,1483,481,650,1,2,1,1492,1609,650,481,interpersonal,75,66,22.689917,0.302532,0.3,bert-base-uncased,256
276,1504,325,728,0,1,1,1504,1505,325,728,interpersonal,254,110,69.714844,0.274468,0.3,bert-base-uncased,256
276,1504,325,728,0,2,2,1504,1579,325,325,intrapersonal,254,96,74.842094,0.294654,0.3,bert-base-uncased,256
276,1504,325,728,1,2,1,1505,1579,728,325,interpersonal,110,96,21.992239,0.199929,0.3,bert-base-uncased,256
277,1605,163,481,0,1,1,1605,1610,163,481,interpersonal,254,78,76.571701,0.301463,0.3,bert-base-uncased,256
277,1605,163,481,0,2,2,1605,1662,163,163,intrapersonal,254,109,79.072350,0.311308,0.3,bert-base-uncased,256
277,1605,163,481,1,2,1,1610,1662,481,163,interpersonal,78,109,20.155750,0.258407,0.3,bert-base-uncased,256
278,1701,232,1082,0,1,1,1701,1706,232,1082,interpersonal,254,245,55.351360,0.217919,0.3,bert-base-uncased,256
278,1701,232,1082,0,2,2,1701,1727,232,232,intrapersonal,254,143,66.872009,0.263276,0.3,bert-base-uncased,256
278,1701,232,1082,1,2,1,1706,1727,1082,232,interpersonal,245,143,61.587822,0.251379,0.3,bert-base-uncased,256
